1990974,sofC,51500,1,01.09.1996,183060
1990975,lmpD,4995,1,06.09.1996,183062
1990976,drsC,41525,1,07.09.1996,183605
1990977,lmpA,32415,1,29.09.1996,184505
1990978,vse4,8852,1,07.09.1996,183898
1990979,sofA,34500,1,10.09.1996,184291
1990980,bedD,51790,1,17.09.1996,184005
1990981,sofF,32550,2,07.09.1996,183199
1990982,lmpD,4995,3,01.09.1996,182978
1990983,frmA,19055,1,15.09.1996,184451
1990984,bedD,51790,2,13.09.1996,184178
1990985,vse2,9915,1,19.09.1996,183824
1990986,dskB,34550,1,13.09.1996,183969
1990987,chrC,14500,3,15.09.1996,183892
1990988,chrC,14500,2,07.09.1996,183719
1990989,sofE,50500,3,05.09.1996,183925
1990990,chrA,4595,3,12.09.1996,183796
1990991,frmB,22485,2,22.09.1996,183688
1990992,vse4,8852,1,10.09.1996,183796
1990993,cseD,82450,2,24.09.1996,183408
1990994,sofB,49500,2,28.09.1996,183729
1990995,drsD,84590,2,04.09.1996,183318
1990996,drsB,43595,2,13.09.1996,183495
1990997,cseB,93215,2,20.09.1996,183042
1990998,lmpD,4995,3,16.09.1996,183766
1990999,drsA,34500,1,15.09.1996,183180
1991000,dskA,15905,3,06.09.1996,183294
1991001,cseA,13245,3,18.09.1996,183098
1991002,sofA,34500,1,18.09.1996,183073
1991003,bedE,49505,2,17.09.1996,183637
1991004,drsA,34500,3,02.09.1996,183210
1991005,vse1,7395,3,05.09.1996,183822
1991006,sofC,51500,3,15.09.1996,184249
1991007,lmpC,4295,2,06.09.1996,183482
1991008,cseD,82450,3,12.09.1996,184531
1991009,drsA,34500,3,13.09.1996,183802
1991010,cseC,38450,3,26.09.1996,184170
1991011,bedB,59590,2,07.09.1996,183733
1991012,drsD,84590,3,10.09.1996,184325
1991013,lmpA,32415,3,21.09.1996,183910
1991014,lmpC,4295,2,29.09.1996,183920
1991015,tblD,14500,2,17.09.1996,183436
1991016,chrB,4990,2,02.09.1996,183857
1991017,dskA,15905,3,26.09.1996,183050
1991018,vse1,7395,3,05.09.1996,184083
1991019,bedA,41590,3,15.09.1996,183801
1991020,frmA,19055,2,18.09.1996,183116
1991021,cseD,82450,1,16.09.1996,184376
1991022,chrC,14500,1,26.09.1996,183460
1991023,dskA,15905,1,11.09.1996,184270
1991024,frmA,19055,3,01.09.1996,183069
1991025,vse4,8852,3,14.09.1996,183339
1991026,sofC,51500,1,01.09.1996,183509
1991027,frmB,22485,2,12.09.1996,183348
1991028,drsA,34500,1,24.09.1996,183904
1991029,frmA,19055,2,26.09.1996,184393
1991030,drsA,34500,3,06.09.1996,182951
1991031,cseB,93215,2,02.09.1996,183505
1991032,sofA,34500,3,17.09.1996,183577
1991033,drsD,84590,3,26.09.1996,183603
1991034,tblA,14995,2,12.09.1996,184277
1991035,chrA,4595,1,01.09.1996,183226
1991036,drsA,34500,3,04.09.1996,183188
1991037,bedD,51790,3,21.09.1996,183414
1991038,dskB,34550,3,08.09.1996,183053
1991039,chrB,4990,3,14.09.1996,183716
1991040,bedB,59590,2,12.09.1996,183839
1991041,dskB,34550,2,29.09.1996,184299
1991042,dskB,34550,3,22.09.1996,184339
1991043,lmpD,4995,1,15.09.1996,184378
1991044,cseB,93215,1,17.09.1996,183408
1991045,tblB,24590,1,15.09.1996,184388
1991046,drsD,84590,1,30.09.1996,183743
1991047,sofD,46100,2,11.09.1996,184078
1991048,bedD,51790,2,12.09.1996,183358
1991049,dskB,34550,3,17.09.1996,183045
1991050,cseC,38450,2,11.09.1996,184431
1991051,dskB,34550,2,09.09.1996,183664
1991052,chrB,4990,1,22.09.1996,183666
1991053,drsC,41525,2,27.09.1996,184403
1991054,drsD,84590,2,30.09.1996,184525
1991055,lmpB,23415,1,10.09.1996,184046
1991056,bedF,105500,2,28.09.1996,183236
1991057,sofF,32550,2,22.09.1996,183410
1991058,frmA,19055,3,04.09.1996,183990
1991059,vse3,12459,1,12.09.1996,183534
1991060,bedB,59590,3,15.09.1996,183868
1991061,frmB,22485,1,10.09.1996,183130
1991062,bedE,49505,2,11.09.1996,183480
1991063,tblA,14995,1,22.09.1996,184000
1991064,bedD,51790,1,12.09.1996,184236
1991065,drsA,34500,1,22.09.1996,183586
1991066,drsB,43595,1,05.09.1996,183375
1991067,sofD,46100,2,04.09.1996,183805
1991068,chrC,14500,1,19.09.1996,184120
1991069,bedA,41590,2,16.09.1996,184030
1991070,drsA,34500,1,13.09.1996,183025
1991071,bedB,59590,1,16.09.1996,183520
1991072,tblA,14995,1,13.09.1996,184296
1991073,sofB,49500,1,15.09.1996,183481
1991074,lmpA,32415,3,30.09.1996,183028
1991075,sofE,50500,2,05.09.1996,184302
1991076,sofE,50500,2,13.09.1996,183040
1991077,bedF,105500,3,12.09.1996,183072
1991078,lmpB,23415,3,17.09.1996,183358
1991079,cseB,93215,3,06.09.1996,184182
1991080,chrC,14500,2,18.09.1996,183679
1991081,sofE,50500,2,18.09.1996,182965
1991082,drsD,84590,2,02.09.1996,183183
1991083,chrC,14500,1,06.09.1996,184020
1991084,cseB,93215,2,03.09.1996,184263
1991085,vse4,8852,3,19.09.1996,184456
1991086,lmpD,4995,2,12.09.1996,184129
1991087,vse2,9915,3,29.09.1996,183396
1991088,bedB,59590,1,18.09.1996,183701
1991089,tblA,14995,2,23.09.1996,182927
1991090,vse3,12459,2,22.09.1996,183718
1991091,bedA,41590,3,19.09.1996,183220
1991092,vse3,12459,1,06.09.1996,183381
1991093,bedC,82500,2,10.09.1996,184383
1991094,sofD,46100,3,22.09.1996,183848
1991095,frmB,22485,2,25.09.1996,184007
1991096,sofF,32550,2,17.09.1996,184043
1991097,drsD,84590,1,05.09.1996,183134
1991098,drsB,43595,3,02.09.1996,184543
1991099,cseD,82450,2,26.09.1996,183339
1991100,frmA,19055,3,24.09.1996,183179
1991101,drsB,43595,1,15.09.1996,183703
1991102,sofB,49500,1,14.09.1996,183530
1991103,drsA,34500,1,17.09.1996,183527
1991104,vse4,8852,3,04.09.1996,184261
1991105,drsC,41525,1,26.09.1996,183134
1991106,chrB,4990,1,04.09.1996,183078
1991107,bedD,51790,3,07.09.1996,183769
1991108,dskA,15905,1,27.09.1996,184518
1991109,cseA,13245,1,04.09.1996,183444
1991110,chrB,4990,3,01.09.1996,183478
1991111,bedF,105500,2,23.09.1996,183032
1991112,bedF,105500,2,09.09.1996,184235
1991113,bedE,49505,1,24.09.1996,183218
1991114,drsD,84590,1,23.09.1996,184256
1991115,chrA,4595,2,05.09.1996,183735
1991116,tblB,24590,3,07.09.1996,183949
1991117,tblA,14995,2,01.09.1996,184249
1991118,sofD,46100,1,29.09.1996,184543
1991119,frmB,22485,2,24.09.1996,183495
1991120,tblD,14500,2,15.09.1996,183965
1991121,drsA,34500,1,01.09.1996,184293
1991122,lmpA,32415,3,23.09.1996,183610
1991123,drsB,43595,2,21.09.1996,183125
1991124,cseD,82450,3,18.09.1996,184534
1991125,sofB,49500,1,21.09.1996,184427
1991126,sofE,50500,3,13.09.1996,183517
1991127,sofA,34500,1,13.09.1996,183530
1991128,tblB,24590,2,09.09.1996,183790
1991129,vse3,12459,1,12.09.1996,183907
1991130,sofB,49500,3,21.09.1996,183132
1991131,bedB,59590,2,03.09.1996,183396
1991132,drsA,34500,3,13.09.1996,184262
1991133,chrC,14500,2,13.09.1996,184060
1991134,cseB,93215,1,03.09.1996,183941
1991135,chrC,14500,3,19.09.1996,183575
1991136,frmB,22485,1,29.09.1996,183355
1991137,bedE,49505,2,24.09.1996,183605
1991138,drsB,43595,3,20.09.1996,182988
1991139,tblA,14995,3,23.09.1996,184133
1991140,lmpD,4995,2,18.09.1996,184529
1991141,drsC,41525,2,03.09.1996,183725
1991142,drsD,84590,1,01.09.1996,183402
1991143,tblE,24550,3,04.09.1996,183589
1991144,vse1,7395,3,25.09.1996,184194
1991145,chrC,14500,2,25.09.1996,183493
1991146,vse4,8852,2,03.09.1996,184017
1991147,sofF,32550,3,21.09.1996,183318
1991148,chrA,4595,2,18.09.1996,183485
1991149,bedD,51790,2,10.09.1996,183244
1991150,sofC,51500,1,23.09.1996,183617
1991151,bedB,59590,2,29.09.1996,182942
1991152,sofD,46100,2,08.09.1996,183298
1991153,vse4,8852,3,27.09.1996,184090
1991154,tblE,24550,3,24.09.1996,183485
1991155,tblA,14995,2,20.09.1996,184400
1991156,lmpB,23415,1,18.09.1996,184283
1991157,bedA,41590,3,29.09.1996,183947
1991158,chrA,4595,2,09.09.1996,184166
1991159,tblA,14995,2,22.09.1996,184545
1991160,cseC,38450,3,03.09.1996,183081
1991161,cseB,93215,1,01.09.1996,184455
1991162,chrA,4595,1,26.09.1996,183506
1991163,vse2,9915,3,23.09.1996,183812
1991164,bedA,41590,3,02.09.1996,183718
1991165,cseC,38450,1,19.09.1996,183833
1991166,tblD,14500,2,13.09.1996,184075
1991167,tblB,24590,2,09.09.1996,183779
1991168,bedB,59590,3,29.09.1996,184070
1991169,bedF,105500,3,08.09.1996,184280
1991170,drsD,84590,2,15.09.1996,184504
1991171,cseA,13245,1,22.09.1996,183578
1991172,vse1,7395,1,01.09.1996,183725
1991173,drsA,34500,2,24.09.1996,183033
1991174,bedD,51790,2,24.09.1996,184368
1991175,bedC,82500,1,29.09.1996,183933
1991176,lmpC,4295,1,18.09.1996,183965
1991177,sofB,49500,3,10.09.1996,183892
1991178,bedB,59590,3,01.09.1996,183256
1991179,sofB,49500,3,06.09.1996,184145
1991180,cseD,82450,3,28.09.1996,184060
1991181,bedA,41590,1,17.09.1996,183460
1991182,sofC,51500,2,07.09.1996,184210
1991183,cseC,38450,1,06.09.1996,183062
1991184,cseB,93215,3,20.09.1996,183265
1991185,tblA,14995,1,06.09.1996,183627
1991186,tblA,14995,2,12.09.1996,183285
1991187,chrC,14500,3,12.09.1996,183349
1991188,frmA,19055,3,23.09.1996,183682
1991189,tblE,24550,3,30.09.1996,183594
1991190,lmpD,4995,3,28.09.1996,183760
1991191,lmpD,4995,2,27.09.1996,184493
1991192,sofA,34500,3,24.09.1996,182991
1991193,drsB,43595,3,24.09.1996,183926
1991194,tblA,14995,3,01.09.1996,183672
1991195,lmpD,4995,3,08.09.1996,184375
1991196,tblE,24550,2,27.09.1996,183644
1991197,sofC,51500,1,04.09.1996,183442
1991198,tblB,24590,2,29.09.1996,183679
1991199,dskB,34550,1,11.09.1996,183605
1991200,dskB,34550,2,08.09.1996,183062
1991201,frmB,22485,1,10.09.1996,183872
1991202,cseD,82450,2,09.09.1996,183506
1991203,drsB,43595,1,14.09.1996,184057
1991204,tblC,40595,3,27.09.1996,183469
1991205,frmB,22485,3,16.09.1996,183869
1991206,chrB,4990,3,16.09.1996,184471
1991207,cseD,82450,2,21.09.1996,183964
1991208,chrB,4990,1,13.09.1996,184113
1991209,chrC,14500,3,24.09.1996,184171
1991210,cseB,93215,3,17.09.1996,184216
1991211,sofB,49500,1,23.09.1996,184366
1991212,cseA,13245,1,07.09.1996,183573
1991213,tblD,14500,3,20.09.1996,184396
1991214,drsA,34500,2,26.09.1996,183329
1991215,vse3,12459,3,17.09.1996,183981
1991216,sofD,46100,2,10.09.1996,184207
1991217,sofC,51500,3,01.09.1996,183974
1991218,lmpA,32415,3,02.09.1996,183057
1991219,bedD,51790,1,12.09.1996,183369
1991220,chrB,4990,2,02.09.1996,182934
1991221,sofD,46100,3,16.09.1996,184253
1991222,bedA,41590,2,30.09.1996,184005
1991223,tblE,24550,1,11.09.1996,182978
1991224,drsB,43595,3,07.09.1996,183334
1991225,frmA,19055,2,27.09.1996,184444
1991226,sofE,50500,3,22.09.1996,183755
1991227,cseC,38450,3,05.09.1996,183305
1991228,bedA,41590,2,22.09.1996,183012
1991229,chrA,4595,2,05.09.1996,184045
1991230,bedF,105500,3,12.09.1996,183432
1991231,tblD,14500,2,10.09.1996,183779
1991232,drsA,34500,1,16.09.1996,183595
1991233,sofE,50500,2,13.09.1996,183864
1991234,frmA,19055,1,02.09.1996,184030
1991235,cseC,38450,2,04.09.1996,183472
1991236,bedE,49505,1,17.09.1996,184160
1991237,lmpC,4295,1,10.09.1996,184337
1991238,drsA,34500,3,26.09.1996,183179
1991239,dskA,15905,1,10.09.1996,183310
1991240,drsD,84590,2,18.09.1996,183263
1991241,tblE,24550,3,10.09.1996,184218
1991242,frmB,22485,1,08.09.1996,184037
1991243,frmB,22485,3,19.09.1996,184521
1991244,frmB,22485,3,21.09.1996,184143
1991245,chrC,14500,2,12.09.1996,183762
1991246,bedF,105500,2,05.09.1996,183655
1991247,cseA,13245,3,24.09.1996,184270
1991248,dskA,15905,1,16.09.1996,183362
1991249,frmA,19055,1,24.09.1996,184008
1991250,tblA,14995,3,12.09.1996,183081
1991251,lmpC,4295,3,04.09.1996,183547
1991252,tblA,14995,2,20.09.1996,183773
1991253,sofC,51500,3,29.09.1996,184271
1991254,lmpB,23415,1,28.09.1996,183786
1991255,dskB,34550,3,29.09.1996,183242
1991256,drsC,41525,1,20.09.1996,184322
1991257,tblB,24590,3,06.09.1996,184103
1991258,frmA,19055,2,07.09.1996,183724
1991259,tblC,40595,3,16.09.1996,183513
1991260,drsC,41525,2,16.09.1996,184501
1991261,bedF,105500,1,30.09.1996,183545
1991262,bedB,59590,3,17.09.1996,183210
1991263,drsC,41525,2,15.09.1996,183592
1991264,lmpD,4995,2,02.09.1996,183109
1991265,vse3,12459,2,19.09.1996,184417
1991266,sofA,34500,3,27.09.1996,184021
1991267,drsD,84590,2,14.09.1996,184435
1991268,bedC,82500,1,16.09.1996,183120
1991269,dskA,15905,2,10.09.1996,183119
1991270,sofE,50500,3,27.09.1996,183692
1991271,vse3,12459,2,18.09.1996,183864
1991272,frmA,19055,2,22.09.1996,183483
1991273,frmA,19055,2,03.09.1996,183118
1991274,sofD,46100,3,29.09.1996,184245
1991275,sofE,50500,2,04.09.1996,183442
1991276,lmpA,32415,3,24.09.1996,184260
1991277,frmA,19055,2,26.09.1996,184183
1991278,bedF,105500,2,21.09.1996,184295
1991279,lmpC,4295,1,15.09.1996,184351
1991280,lmpD,4995,1,22.09.1996,184361
1991281,bedF,105500,2,11.09.1996,183021
1991282,vse1,7395,3,08.09.1996,183902
1991283,sofE,50500,2,21.09.1996,183647
1991284,lmpA,32415,1,13.09.1996,183076
1991285,bedE,49505,2,24.09.1996,184343
1991286,bedC,82500,2,21.09.1996,183587
1991287,bedC,82500,3,25.09.1996,182951
1991288,cseD,82450,2,30.09.1996,184070
1991289,sofD,46100,2,12.09.1996,183015
1991290,sofF,32550,2,28.09.1996,184241
1991291,bedD,51790,1,15.09.1996,183599
1991292,cseA,13245,3,09.09.1996,182986
1991293,drsC,41525,2,30.09.1996,183316
1991294,dskA,15905,2,18.09.1996,183021
1991295,sofE,50500,1,05.09.1996,183332
1991296,vse2,9915,3,29.09.1996,183475
1991297,cseD,82450,2,27.09.1996,183966
1991298,lmpA,32415,2,17.09.1996,184430
1991299,sofE,50500,1,15.09.1996,183522
1991300,sofA,34500,1,14.09.1996,182972
1991301,bedE,49505,1,22.09.1996,182986
1991302,bedD,51790,1,11.09.1996,184450
1991303,chrB,4990,1,07.09.1996,183923
1991304,drsD,84590,1,15.09.1996,184266
1991305,sofB,49500,1,08.09.1996,183126
1991306,tblE,24550,1,01.09.1996,184009
1991307,sofE,50500,2,27.09.1996,184426
1991308,vse3,12459,2,08.09.1996,184468
1991309,sofB,49500,2,22.09.1996,183069
1991310,drsD,84590,2,11.09.1996,184107
1991311,dskB,34550,2,22.09.1996,183514
1991312,bedB,59590,3,01.09.1996,184344
1991313,tblC,40595,1,09.09.1996,184452
1991314,vse3,12459,3,06.09.1996,183627
1991315,tblC,40595,1,17.09.1996,184141
1991316,bedE,49505,2,01.09.1996,183296
1991317,dskB,34550,1,02.09.1996,184269
1991318,drsD,84590,2,11.09.1996,183592
1991319,sofB,49500,1,01.09.1996,183172
1991320,frmB,22485,1,22.09.1996,183186
1991321,lmpD,4995,1,13.09.1996,182930
1991322,tblA,14995,2,22.09.1996,184127
1991323,cseD,82450,3,26.09.1996,183325
1991324,chrB,4990,3,22.09.1996,184475
1991325,vse4,8852,3,05.09.1996,183404
1991326,drsC,41525,2,17.09.1996,183476
1991327,frmA,19055,2,16.09.1996,183739
1991328,lmpD,4995,2,23.09.1996,184328
1991329,tblB,24590,1,07.09.1996,183608
1991330,vse3,12459,2,18.09.1996,183014
1991331,chrB,4990,1,30.09.1996,184028
1991332,tblD,14500,2,11.09.1996,183254
1991333,bedB,59590,3,25.09.1996,183216
1991334,bedA,41590,3,26.09.1996,184235
1991335,chrA,4595,2,22.09.1996,183223
1991336,lmpB,23415,3,18.09.1996,183663
1991337,sofE,50500,1,02.09.1996,184308
1991338,bedC,82500,2,03.09.1996,184477
1991339,tblC,40595,2,21.09.1996,184300
1991340,cseA,13245,1,21.09.1996,184325
1991341,frmA,19055,1,29.09.1996,183605
1991342,drsB,43595,3,06.09.1996,183459
1991343,sofD,46100,3,29.09.1996,183707
1991344,sofF,32550,3,23.09.1996,184098
1991345,bedD,51790,2,27.09.1996,183472
1991346,chrC,14500,3,16.09.1996,183367
1991347,frmA,19055,3,23.09.1996,184528
1991348,bedB,59590,2,22.09.1996,184057
1991349,vse2,9915,1,13.09.1996,184459
1991350,drsB,43595,1,23.09.1996,183588
1991351,frmB,22485,2,16.09.1996,184069
1991352,cseC,38450,3,01.09.1996,183679
1991353,vse4,8852,3,21.09.1996,184490
1991354,tblA,14995,3,13.09.1996,183990
1991355,chrA,4595,2,29.09.1996,184334
1991356,sofD,46100,1,15.09.1996,184360
1991357,drsB,43595,1,26.09.1996,183297
1991358,sofD,46100,1,16.09.1996,184232
1991359,bedA,41590,3,15.09.1996,183674
1991360,cseD,82450,1,07.09.1996,183274
1991361,dskA,15905,2,19.09.1996,183984
1991362,drsB,43595,2,30.09.1996,184397
1991363,lmpD,4995,1,14.09.1996,183773
1991364,dskB,34550,1,14.09.1996,183970
1991365,sofA,34500,1,01.09.1996,183112
1991366,drsC,41525,1,29.09.1996,183404
1991367,sofA,34500,2,04.09.1996,183924
1991368,sofB,49500,2,01.09.1996,183114
1991369,bedD,51790,1,04.09.1996,184342
1991370,bedE,49505,3,14.09.1996,184291
1991371,sofF,32550,1,23.09.1996,183125
1991372,drsB,43595,3,26.09.1996,183849
1991373,sofF,32550,2,13.09.1996,183334
1991374,dskA,15905,1,20.09.1996,184009
1991375,tblE,24550,3,12.09.1996,183263
1991376,dskA,15905,2,17.09.1996,183665
1991377,tblB,24590,2,10.09.1996,182976
1991378,lmpC,4295,3,02.09.1996,183614
1991379,cseC,38450,1,14.09.1996,183268
1991380,drsB,43595,1,04.09.1996,183737
1991381,tblE,24550,2,03.09.1996,182928
1991382,lmpC,4295,3,16.09.1996,184396
1991383,sofC,51500,1,27.09.1996,183033
1991384,tblA,14995,1,02.09.1996,183334
1991385,lmpB,23415,1,24.09.1996,184426
1991386,sofC,51500,3,28.09.1996,183105
1991387,vse1,7395,3,02.09.1996,182999
1991388,cseC,38450,1,17.09.1996,183968
1991389,chrC,14500,3,17.09.1996,183637
1991390,sofC,51500,2,24.09.1996,183343
1991391,bedB,59590,2,09.09.1996,184506
1991392,drsA,34500,2,05.09.1996,183309
1991393,vse3,12459,3,25.09.1996,183151
1991394,sofA,34500,2,13.09.1996,183380
1991395,bedA,41590,1,01.09.1996,183085
1991396,vse4,8852,1,08.09.1996,183937
1991397,drsB,43595,1,08.09.1996,183319
1991398,sofE,50500,3,15.09.1996,182967
1991399,vse4,8852,3,21.09.1996,183853
1991400,tblD,14500,1,23.09.1996,183618
1991401,bedD,51790,2,11.09.1996,182992
1991402,lmpB,23415,2,21.09.1996,183524
1991403,bedC,82500,3,19.09.1996,184322
1991404,tblA,14995,2,16.09.1996,183191
1991405,tblB,24590,1,26.09.1996,184174
1991406,bedF,105500,1,13.09.1996,182999
1991407,bedC,82500,1,03.09.1996,183671
1991408,bedD,51790,3,11.09.1996,183988
1991409,tblB,24590,3,24.09.1996,183240
1991410,chrA,4595,2,13.09.1996,184080
1991411,sofC,51500,2,17.09.1996,183578
1991412,dskB,34550,2,07.09.1996,184370
1991413,bedC,82500,1,26.09.1996,183929
1991414,vse2,9915,3,19.09.1996,183332
1991415,lmpA,32415,2,24.09.1996,183883
1991416,drsA,34500,3,18.09.1996,184285
1991417,lmpC,4295,1,21.09.1996,183951
1991418,tblE,24550,1,30.09.1996,183879
1991419,drsC,41525,3,14.09.1996,183744
1991420,chrC,14500,1,11.09.1996,183962
1991421,sofB,49500,3,15.09.1996,183269
1991422,bedC,82500,1,16.09.1996,183998
1991423,dskA,15905,1,22.09.1996,184237
1991424,cseB,93215,1,02.09.1996,183823
1991425,lmpA,32415,3,19.09.1996,184195
1991426,bedC,82500,3,23.09.1996,183803
1991427,sofA,34500,3,01.09.1996,183027
1991428,cseB,93215,1,26.09.1996,183596
1991429,dskA,15905,2,19.09.1996,183717
1991430,tblC,40595,1,18.09.1996,184103
1991431,cseA,13245,2,18.09.1996,183484
1991432,sofE,50500,1,06.09.1996,184513
1991433,cseC,38450,1,26.09.1996,184448
1991434,tblB,24590,3,14.09.1996,183382
1991435,sofB,49500,3,29.09.1996,184220
1991436,tblB,24590,3,27.09.1996,183773
1991437,sofB,49500,1,16.09.1996,184042
1991438,vse1,7395,3,18.09.1996,184412
1991439,vse4,8852,1,19.09.1996,183769
1991440,bedA,41590,1,20.09.1996,184480
1991441,dskB,34550,2,12.09.1996,183049
1991442,cseB,93215,1,21.09.1996,183108
1991443,bedD,51790,2,06.09.1996,183489
1991444,tblC,40595,2,25.09.1996,183822
1991445,bedF,105500,1,19.09.1996,182983
1991446,vse1,7395,2,14.09.1996,183320
1991447,vse4,8852,2,16.09.1996,184067
1991448,cseB,93215,3,25.09.1996,184280
1991449,bedB,59590,1,05.09.1996,183833
1991450,bedF,105500,1,19.09.1996,183179
1991451,tblE,24550,1,09.09.1996,184182
1991452,dskA,15905,2,21.09.1996,184251
1991453,chrA,4595,2,12.09.1996,184442
1991454,tblE,24550,2,11.09.1996,183013
1991455,bedC,82500,3,08.09.1996,183919
1991456,sofA,34500,2,07.09.1996,183523
1991457,vse3,12459,2,22.09.1996,183983
1991458,tblE,24550,1,16.09.1996,184409
1991459,sofC,51500,1,25.09.1996,183258
1991460,lmpD,4995,2,29.09.1996,183865
1991461,vse4,8852,1,09.09.1996,184340
1991462,drsA,34500,3,27.09.1996,183478
1991463,drsD,84590,1,16.09.1996,183440
1991464,tblA,14995,1,24.09.1996,183575
1991465,lmpC,4295,2,30.09.1996,184072
1991466,cseC,38450,1,28.09.1996,183929
1991467,cseA,13245,1,14.09.1996,184412
1991468,bedF,105500,1,10.09.1996,184509
1991469,lmpD,4995,3,02.09.1996,183674
1991470,vse3,12459,2,12.09.1996,183989
1991471,bedA,41590,1,16.09.1996,183935
1991472,vse4,8852,2,16.09.1996,183570
1991473,drsA,34500,1,01.09.1996,183656
1991474,chrB,4990,3,25.09.1996,184141
1991475,cseC,38450,2,16.09.1996,183620
1991476,bedF,105500,1,13.09.1996,183767
1991477,tblD,14500,3,15.09.1996,184185
1991478,drsA,34500,3,11.09.1996,183814
1991479,frmA,19055,2,10.09.1996,183471
1991480,vse1,7395,3,06.09.1996,183414
1991481,chrC,14500,3,17.09.1996,183619
1991482,bedB,59590,3,21.09.1996,183998
1991483,tblA,14995,3,07.09.1996,183074
1991484,drsB,43595,3,04.09.1996,183317
1991485,lmpA,32415,2,24.09.1996,184283
1991486,dskA,15905,1,10.09.1996,183144
1991487,dskB,34550,1,13.09.1996,184100
1991488,lmpA,32415,1,02.09.1996,183577
1991489,sofD,46100,2,22.09.1996,184003
1991490,sofD,46100,1,15.09.1996,184466
1991491,bedD,51790,3,09.09.1996,184413
1991492,bedA,41590,3,16.09.1996,183411
1991493,tblC,40595,3,30.09.1996,182929
1991494,lmpB,23415,1,12.09.1996,183810
1991495,tblD,14500,3,15.09.1996,183944
1991496,lmpB,23415,3,17.09.1996,183462
1991497,sofF,32550,3,24.09.1996,183428
1991498,bedD,51790,1,26.09.1996,183242
1991499,lmpA,32415,2,05.09.1996,184336
1991500,sofC,51500,1,22.09.1996,183869
1991501,cseB,93215,1,28.09.1996,183146
1991502,drsA,34500,2,08.09.1996,183129
1991503,sofE,50500,1,06.09.1996,183926
1991504,cseC,38450,3,18.09.1996,184217
1991505,cseD,82450,3,01.09.1996,183585
1991506,sofD,46100,1,06.09.1996,183027
1991507,sofC,51500,3,16.09.1996,184294
1991508,bedC,82500,3,09.09.1996,183044
1991509,drsA,34500,2,19.09.1996,183402
1991510,lmpB,23415,3,15.09.1996,184475
1991511,dskA,15905,3,09.09.1996,183843
1991512,chrB,4990,1,12.09.1996,184411
1991513,sofD,46100,3,15.09.1996,183263
1991514,chrC,14500,3,24.09.1996,183159
1991515,sofB,49500,3,04.09.1996,184031
1991516,lmpB,23415,3,06.09.1996,183234
1991517,lmpD,4995,1,16.09.1996,183951
1991518,chrC,14500,3,22.09.1996,184149
1991519,frmB,22485,3,09.09.1996,184435
1991520,tblB,24590,1,25.09.1996,183258
1991521,bedC,82500,2,18.09.1996,183265
1991522,chrA,4595,3,12.09.1996,183946
1991523,tblC,40595,1,29.09.1996,184012
1991524,vse4,8852,2,22.09.1996,184251
1991525,sofD,46100,2,20.09.1996,183775
1991526,cseC,38450,3,07.09.1996,184227
1991527,drsB,43595,1,24.09.1996,184448
1991528,frmB,22485,1,16.09.1996,184253
1991529,drsA,34500,3,01.09.1996,183187
1991530,bedF,105500,3,19.09.1996,183909
1991531,sofE,50500,2,10.09.1996,183112
1991532,sofD,46100,1,18.09.1996,184019
1991533,sofB,49500,1,10.09.1996,184203
1991534,cseC,38450,1,01.09.1996,183083
1991535,tblC,40595,1,15.09.1996,183186
1991536,lmpA,32415,1,04.09.1996,184502
1991537,vse1,7395,1,01.09.1996,184344
1991538,vse4,8852,3,20.09.1996,183460
1991539,tblA,14995,2,15.09.1996,183750
1991540,drsD,84590,1,25.09.1996,183630
1991541,sofC,51500,1,21.09.1996,183314
1991542,drsC,41525,2,12.09.1996,183854
1991543,lmpD,4995,1,27.09.1996,184450
1991544,bedF,105500,2,01.09.1996,183227
1991545,cseA,13245,2,08.09.1996,184400
1991546,drsD,84590,1,26.09.1996,184111
1991547,chrC,14500,1,01.09.1996,183336
1991548,drsD,84590,2,19.09.1996,182995
1991549,cseD,82450,2,03.09.1996,184091
1991550,bedB,59590,2,17.09.1996,183738
1991551,drsA,34500,1,28.09.1996,183902
1991552,bedB,59590,2,06.09.1996,184289
1991553,dskB,34550,2,15.09.1996,184041
1991554,bedA,41590,2,22.09.1996,183199
1991555,drsC,41525,3,10.09.1996,183797
1991556,cseB,93215,3,07.09.1996,183512
1991557,bedB,59590,3,12.09.1996,183129
1991558,bedE,49505,3,09.09.1996,183788
1991559,dskA,15905,3,25.09.1996,184181
1991560,drsA,34500,2,04.09.1996,184358
1991561,cseD,82450,1,27.09.1996,183961
1991562,cseD,82450,3,29.09.1996,184011
1991563,sofC,51500,2,11.09.1996,183944
1991564,tblD,14500,1,13.09.1996,183447
1991565,bedE,49505,1,08.09.1996,183236
1991566,bedA,41590,1,15.09.1996,184118
1991567,sofA,34500,2,14.09.1996,183258
1991568,sofA,34500,3,20.09.1996,182970
1991569,drsB,43595,1,09.09.1996,184394
1991570,tblD,14500,3,29.09.1996,183246
1991571,vse4,8852,3,26.09.1996,183612
1991572,vse1,7395,2,08.09.1996,184319
1991573,cseC,38450,2,26.09.1996,183027
1991574,chrB,4990,2,01.09.1996,183003
1991575,bedC,82500,2,20.09.1996,183008
1991576,sofB,49500,2,09.09.1996,184520
1991577,sofE,50500,3,17.09.1996,183136
1991578,tblC,40595,3,22.09.1996,183155
1991579,sofA,34500,2,26.09.1996,182985
